precision,recall,f1,fpr,balanced_accuracy,n_test,n_attack,n_normal,roc_auc,pr_auc,fold_id,held_out_run,model,condition,feature_budget,placement,threshold_rule,seed,train_time_sec,model_path
0.7820937944102321,0.8018455560951918,0.7918465227817746,0.797918473547268,0.5019635412739619,5271,4118,1153,0.5125087035657134,0.7965379683018223,6,13,Random Forest,clean,edge_r1,edge,fixed_0.5,42,7.300183750000002,RTS_Paper/outputs/models/random_forest_edge_r1_fold06.joblib
0.796688132474701,0.8411850412821759,0.8183321521379636,0.766695576756288,0.537244732262944,5271,4118,1153,0.5478133778596452,0.8118984479555922,6,13,XGBoost,clean,edge_r1,edge,fixed_0.5,42,0.6387730000000005,RTS_Paper/outputs/models/xgboost_edge_r1_fold06.joblib
0.7824243592214299,0.9859154929577465,0.8724615880520039,0.9791847354726799,0.5033653787425333,5271,4118,1153,0.4977022165291296,0.7835136502713931,6,13,Compact MLP,clean,edge_r1,edge,fixed_0.5,42,2.527229083000009,RTS_Paper/outputs/models/compact_mlp_edge_r1_fold06.joblib
0.7559580552907531,0.99899218946838,0.8606468417625353,0.9984399375975039,0.500276125935438,5251,3969,1282,0.48410438307177034,0.754041105945054,7,11,Logistic Regression,clean,edge_r1,edge,fixed_0.5,42,0.314869041999998,RTS_Paper/outputs/models/logistic_regression_edge_r1_fold07.joblib
0.7580756013745704,0.8337112622826909,0.7940964722822175,0.8237129485179407,0.5049991568823751,5251,3969,1282,0.5462534525568475,0.7892001531485755,7,11,Random Forest,clean,edge_r1,edge,fixed_0.5,42,8.083913499999994,RTS_Paper/outputs/models/random_forest_edge_r1_fold07.joblib
0.7682384341637011,0.8702443940539178,0.816066154754873,0.8127925117004681,0.5287259411767249,5251,3969,1282,0.5405345994640995,0.7839840870665272,7,11,XGBoost,clean,edge_r1,edge,fixed_0.5,42,0.6026412079999943,RTS_Paper/outputs/models/xgboost_edge_r1_fold07.joblib
0.7582460225067909,0.9846308893927942,0.8567357228981695,0.9719188767550702,0.506356006318862,5251,3969,1282,0.4694539860203629,0.7418150038461455,7,11,Compact MLP,clean,edge_r1,edge,fixed_0.5,42,2.8004368330000062,RTS_Paper/outputs/models/compact_mlp_edge_r1_fold07.joblib
0.7467991591821135,0.9994884910485934,0.8548616427868314,0.9992458521870287,0.5001213194307824,5236,3910,1326,0.5429368560329896,0.7754489252865806,8,7,Logistic Regression,clean,edge_r1,edge,fixed_0.5,42,0.3650975420000009,RTS_Paper/outputs/models/logistic_regression_edge_r1_fold08.joblib
0.769608990868649,0.8406649616368287,0.8035692458134702,0.7420814479638009,0.5492917568365139,5236,3910,1326,0.5977457538199227,0.8143460023469786,8,7,Random Forest,clean,edge_r1,edge,fixed_0.5,42,7.172213415999991,RTS_Paper/outputs/models/random_forest_edge_r1_fold08.joblib
0.7663068981698733,0.8352941176470589,0.7993147332354381,0.751131221719457,0.542081447963801,5236,3910,1326,0.6096837593979161,0.8275494762862204,8,7,XGBoost,clean,edge_r1,edge,fixed_0.5,42,0.6263754169999913,RTS_Paper/outputs/models/xgboost_edge_r1_fold08.joblib
0.7460007803355443,0.978005115089514,0.8463922089420097,0.9819004524886877,0.49805233130041315,5236,3910,1326,0.499035423730775,0.7641529619375195,8,7,Compact MLP,clean,edge_r1,edge,fixed_0.5,42,3.164969124999999,RTS_Paper/outputs/models/compact_mlp_edge_r1_fold08.joblib
0.658766859344894,0.9901534897190849,0.7911604766863357,1.0,0.49507674485954245,5224,3453,1771,0.5258666716378347,0.6834850087792544,9,12,Logistic Regression,clean,edge_r1,edge,fixed_0.5,42,0.47770545800000264,RTS_Paper/outputs/models/logistic_regression_edge_r1_fold09.joblib
0.6701720841300192,0.8120474949319433,0.7343197590676968,0.7792207792207793,0.5164133578555821,5224,3453,1771,0.5224213578385755,0.677181392744506,9,12,Random Forest,clean,edge_r1,edge,fixed_0.5,42,6.9912047500000085,RTS_Paper/outputs/models/random_forest_edge_r1_fold09.joblib
0.6754587155963303,0.8528815522733855,0.7538717522078587,0.7989836250705816,0.526948963601402,5224,3453,1771,0.526748726914934,0.6935389423894309,9,12,XGBoost,clean,edge_r1,edge,fixed_0.5,42,0.6257977500000038,RTS_Paper/outputs/models/xgboost_edge_r1_fold09.joblib
0.6633185242418389,0.9944975383724298,0.7958285052143684,0.9841897233201581,0.5051539075261359,5224,3453,1771,0.5621740226054055,0.7225790696085654,9,12,Compact MLP,clean,edge_r1,edge,fixed_0.5,42,2.536964249999997,RTS_Paper/outputs/models/compact_mlp_edge_r1_fold09.joblib
0.6533795493934142,0.9973544973544973,0.7895287958115184,1.0,0.49867724867724866,5202,3402,1800,0.49955483702397285,0.6725098777029141,10,4,Logistic Regression,clean,edge_r1,edge,fixed_0.5,42,0.3782452500000062,RTS_Paper/outputs/models/logistic_regression_edge_r1_fold10.joblib
0.6786285714285715,0.8727219282774838,0.7635334962067636,0.7811111111111111,0.5458054085831864,5202,3402,1800,0.5759894506499444,0.6964698225244595,10,4,Random Forest,clean,edge_r1,edge,fixed_0.5,42,7.169404082999989,RTS_Paper/outputs/models/random_forest_edge_r1_fold10.joblib
0.6895198522622346,0.8780129335684891,0.7724334109128523,0.7472222222222222,0.5653953556731335,5202,3402,1800,0.5932962636357698,0.7168429086483187,10,4,XGBoost,clean,edge_r1,edge,fixed_0.5,42,0.6288666669999969,RTS_Paper/outputs/models/xgboost_edge_r1_fold10.joblib
0.6602690937870993,0.9808935920047032,0.7892620624408704,0.9538888888888889,0.5135023515579071,5202,3402,1800,0.5491571951139853,0.6982550415980489,10,4,Compact MLP,clean,edge_r1,edge,fixed_0.5,42,2.32268775,RTS_Paper/outputs/models/compact_mlp_edge_r1_fold10.joblib
0.7133436772692009,0.9994565217391305,0.8325033952014487,0.9979743416610398,0.5007410900390453,5161,3680,1481,0.592125803657928,0.7779034282013191,11,5,Logistic Regression,clean,edge_r1,edge,fixed_0.5,42,0.5457755420000012,RTS_Paper/outputs/models/logistic_regression_edge_r1_fold11.joblib
0.7338634237605238,0.8527173913043479,0.7888386123680241,0.7683997299122215,0.5421588306960632,5161,3680,1481,0.5797047933241347,0.7494699556579119,11,5,Random Forest,clean,edge_r1,edge,fixed_0.5,42,7.870348125000007,RTS_Paper/outputs/models/random_forest_edge_r1_fold11.joblib
0.7389799215324255,0.8701086956521739,0.7992012978909272,0.763673193787981,0.5532177509320964,5161,3680,1481,0.5962194132930159,0.7821872541102435,11,5,XGBoost,clean,edge_r1,edge,fixed_0.5,42,0.6534225409999976,RTS_Paper/outputs/models/xgboost_edge_r1_fold11.joblib
0.7234170854271357,0.9779891304347826,0.8316580011554014,0.9291019581363943,0.5244435861491942,5161,3680,1481,0.6059393623579837,0.7858799471914282,11,5,Compact MLP,clean,edge_r1,edge,fixed_0.5,42,3.5431663749999984,RTS_Paper/outputs/models/compact_mlp_edge_r1_fold11.joblib
0.7354207436399217,0.998936735778841,0.8471596032461677,0.9992609016999261,0.49983791703945746,5115,3762,1353,0.5407492279939473,0.7526899691366473,12,14,Logistic Regression,clean,edge_r1,edge,fixed_0.5,42,0.47426550000000134,RTS_Paper/outputs/models/logistic_regression_edge_r1_fold12.joblib
0.7430858806404658,0.8141945773524721,0.7770167427701674,0.7827050997782705,0.5157447387871008,5115,3762,1353,0.5550422928471709,0.7800216070071039,12,14,Random Forest,clean,edge_r1,edge,fixed_0.5,42,7.643773415999988,RTS_Paper/outputs/models/random_forest_edge_r1_fold12.joblib
0.7519011406844106,0.8410419989367358,0.7939774153074027,0.7716186252771619,0.534711686829787,5115,3762,1353,0.5665552911147496,0.7865004298352223,12,14,XGBoost,clean,edge_r1,edge,fixed_0.5,42,0.725347499999998,RTS_Paper/outputs/models/xgboost_edge_r1_fold12.joblib
0.7397096838337641,0.988835725677831,0.8463201001023775,0.967479674796748,0.5106780254405415,5115,3762,1353,0.5550940611624472,0.781250650606493,12,14,Compact MLP,clean,edge_r1,edge,fixed_0.5,42,2.7604854999999873,RTS_Paper/outputs/models/compact_mlp_edge_r1_fold12.joblib
0.6955748715922561,0.9988652482269503,0.8200768603703272,0.9980569948186528,0.5004041267041487,5069,3525,1544,0.5486669973909528,0.7394437762403242,13,2,Logistic Regression,clean,edge_r1,edge,fixed_0.5,42,0.4971315419999769,RTS_Paper/outputs/models/logistic_regression_edge_r1_fold13.joblib
0.7146967154159674,0.8456737588652482,0.7746881496881497,0.7707253886010362,0.537474185132106,5069,3525,1544,0.5541636350273766,0.7293174861653702,13,2,Random Forest,clean,edge_r1,edge,fixed_0.5,42,9.899164541999994,RTS_Paper/outputs/models/random_forest_edge_r1_fold13.joblib
0.7193396226415094,0.8652482269503546,0.7855763039278815,0.7707253886010362,0.5472614191746592,5069,3525,1544,0.5881475765259251,0.7617184905826089,13,2,XGBoost,clean,edge_r1,edge,fixed_0.5,42,0.626449249999979,RTS_Paper/outputs/models/xgboost_edge_r1_fold13.joblib
0.7021189055749846,0.9682269503546099,0.8139756737419509,0.9378238341968912,0.5152015580788594,5069,3525,1544,0.5650317862786168,0.7458280850238717,13,2,Compact MLP,clean,edge_r1,edge,fixed_0.5,42,4.212607832999993,RTS_Paper/outputs/models/compact_mlp_edge_r1_fold13.joblib
0.6975220151546181,0.9759312320916905,0.8135674190851546,1.0,0.48796561604584526,4967,3490,1477,0.4451191430007003,0.6793032558864607,14,6,Logistic Regression,clean,edge_r1,edge,fixed_0.5,42,0.526763208999995,RTS_Paper/outputs/models/logistic_regression_edge_r1_fold14.joblib
0.7134502923976608,0.8389684813753582,0.7711351066631551,0.7962085308056872,0.5213799752848355,4967,3490,1477,0.5304119711410684,0.7211013256306649,14,6,Random Forest,clean,edge_r1,edge,fixed_0.5,42,8.112276791999989,RTS_Paper/outputs/models/random_forest_edge_r1_fold14.joblib
0.7210851975249881,0.8681948424068768,0.7878315132605305,0.7935003385240352,0.5373472519414209,4967,3490,1477,0.5364053015385869,0.730160651046629,14,6,XGBoost,clean,edge_r1,edge,fixed_0.5,42,0.6551242919999822,RTS_Paper/outputs/models/xgboost_edge_r1_fold14.joblib
0.7002875924404273,0.9767908309455587,0.8157453936348409,0.987813134732566,0.49448884810649635,4967,3490,1477,0.5170034123998735,0.7277690314349238,14,6,Compact MLP,clean,edge_r1,edge,fixed_0.5,42,1.711739792000003,RTS_Paper/outputs/models/compact_mlp_edge_r1_fold14.joblib
0.7785613540197461,0.999482669425763,0.8752973156642881,0.9990909090909091,0.500195880167427,4966,3866,1100,0.6160311338945585,0.8326468090558334,15,1,Logistic Regression,clean,edge_r1,edge,fixed_0.5,42,0.4287844170000028,RTS_Paper/outputs/models/logistic_regression_edge_r1_fold15.joblib
0.8094170403587444,0.8404035178479048,0.8246192893401015,0.6954545454545454,0.5724744861966797,4966,3866,1100,0.6250379767671541,0.8494455114205491,15,1,Random Forest,clean,edge_r1,edge,fixed_0.5,42,7.683334583000004,RTS_Paper/outputs/models/random_forest_edge_r1_fold15.joblib
0.798800959232614,0.8616140713916193,0.829019412643106,0.7627272727272727,0.5494433993321732,4966,3866,1100,0.6230658891031369,0.854911054297785,15,1,XGBoost,clean,edge_r1,edge,fixed_0.5,42,0.6750827080000192,RTS_Paper/outputs/models/xgboost_edge_r1_fold15.joblib
0.7799431587494925,0.9937920331091568,0.8739763421292084,0.9854545454545455,0.5041687438273057,4966,3866,1100,0.5964779193904906,0.8251211595610999,15,1,Compact MLP,clean,edge_r1,edge,fixed_0.5,42,1.201217291000006,RTS_Paper/outputs/models/compact_mlp_edge_r1_fold15.joblib
