precision,recall,f1,fpr,balanced_accuracy,n_test,n_attack,n_normal,roc_auc,pr_auc,fold_id,held_out_run,model,threshold_rule,threshold_value,alerts_per_1000,false_alarms_per_1000,misses_per_1000_attacks
0.8177328316086547,0.8443419135502671,0.8308243727598567,0.6721595836947094,0.5860911649277788,5271,4118,1153,0.6486549015659888,0.8579116201920106,6,13,Random Forest,fixed_0.5,0.5,806.6780497059382,147.0309239233542,155.65808644973288
0.8302900107411385,0.7508499271491015,0.7885743432797756,0.5481352992194276,0.6013573139648369,5271,4118,1153,0.6486549015659888,0.8579116201920106,6,13,Random Forest,max_f1,0.605,706.507304116866,119.90134699298045,249.15007285089848
0.8302900107411385,0.7508499271491015,0.7885743432797756,0.5481352992194276,0.6013573139648369,5271,4118,1153,0.6486549015659888,0.8579116201920106,6,13,Random Forest,max_youden_j,0.605,706.507304116866,119.90134699298045,249.15007285089848
0.8302900107411385,0.7508499271491015,0.7885743432797756,0.5481352992194276,0.6013573139648369,5271,4118,1153,0.6486549015659888,0.8579116201920106,6,13,Random Forest,constrained_fpr_10pct,0.605,706.507304116866,119.90134699298045,249.15007285089848
0.8223303219828585,0.8620689655172413,0.8417308832246592,0.6652211621856028,0.5984239016658193,5271,4118,1153,0.7029166054135021,0.9023367547030368,6,13,XGBoost,fixed_0.5,0.5,819.0096755833807,145.5131853538228,137.9310344827586
0.8301981439678957,0.8037882467217096,0.8167797655768044,0.5871639202081527,0.6083121632567785,5271,4118,1153,0.7029166054135021,0.9023367547030368,6,13,XGBoost,max_f1,0.5753642320632935,756.4029595902106,128.43862644659455,196.21175327829044
0.8384386012469504,0.7510927634774163,0.792365825541181,0.5169124024284475,0.6170901805244844,5271,4118,1153,0.7029166054135021,0.9023367547030368,6,13,XGBoost,max_youden_j,0.6405848860740662,699.8671978751661,113.07152343008917,248.9072365225838
0.8290766208251473,0.8198154443904808,0.8244200244200244,0.603642671292281,0.6080863865491,5271,4118,1153,0.7029166054135021,0.9023367547030368,6,13,XGBoost,constrained_fpr_10pct,0.5582050681114197,772.5289318914816,132.04325554923165,180.18455560951918
0.8112760921024317,0.9154929577464789,0.8602395892755277,0.7606244579358196,0.5774342499053297,5271,4118,1153,0.6835080224445637,0.8942879776588537,6,13,Compact MLP,fixed_0.5,0.5,881.6163915765509,166.38209068487953,84.50704225352112
0.8071758287872429,0.934191355026712,0.8660513282305268,0.7970511708586296,0.5685700920840412,5271,4118,1153,0.6835080224445637,0.8942879776588537,6,13,Compact MLP,max_f1,0.45452279339319157,904.1927527983305,174.35021817491935,65.80864497328801
0.8467541681447321,0.5796503156872268,0.6881937436932392,0.3746747614917606,0.602487777097733,5271,4118,1153,0.6835080224445637,0.8942879776588537,6,13,Compact MLP,max_youden_j,0.7253909323875741,534.8131284386264,81.9578827546955,420.3496843127732
0.8801498127340824,0.4565322972316659,0.601215222257755,0.2220294882914137,0.617251404470126,5271,4118,1153,0.6835080224445637,0.8942879776588537,6,13,Compact MLP,constrained_fpr_10pct,0.8062920915758095,405.2361980648833,48.567634225004745,543.4677027683341
0.7669998040368411,0.9861426051902242,0.8628747795414462,0.9274570982839313,0.5293427534531464,5251,3969,1282,0.7121722208268528,0.8844832197999938,7,11,Logistic Regression,fixed_0.5,0.5,971.8148924014473,226.43306036945344,13.857394809775762
0.7632241813602015,0.9924414210128496,0.8628696604600219,0.953198127925117,0.5196216465438663,5251,3969,1282,0.7121722208268528,0.8844832197999938,7,11,Logistic Regression,max_f1,0.4512100132741133,982.8604075414207,232.71757760426584,7.558578987150416
0.8824577025823687,0.4993701184177375,0.6378117457763476,0.2059282371294852,0.6467209406441261,5251,3969,1282,0.7121722208268528,0.8844832197999938,7,11,Logistic Regression,max_youden_j,0.7048701202600458,427.72805179965724,50.276137878499334,500.6298815822625
0.9150815217391305,0.3393801965230537,0.49512957176989525,0.09750390015600624,0.6209381481835237,5251,3969,1282,0.7121722208268528,0.8844832197999938,7,11,Logistic Regression,constrained_fpr_10pct,0.7397944720989443,280.32755665587507,23.80498952580461,660.6198034769463
0.7936798717655141,0.873267825648778,0.831573896353167,0.702808112324493,0.5852298566621426,5251,3969,1282,0.6622332240228384,0.8505564704622282,7,11,Random Forest,fixed_0.5,0.5,831.6511140735098,171.58636450199964,126.73217435122197
