precision,recall,f1,fpr,balanced_accuracy,n_test,n_attack,n_normal,roc_auc,pr_auc,fold_id,held_out_run,model,condition,feature_budget,placement,threshold_rule,seed,train_time_sec
0.7174674674674675,0.8427395649617871,0.7750743444174101,0.6272222222222222,0.6077586713697825,5202,3402,1800,0.6968316023254295,0.8202936722077927,10,4,XGBoost,clean,16,central,fixed_0.5,42,1.1850352090000342
0.7023411371237458,0.9259259259259259,0.798782807151008,0.7416666666666667,0.5921296296296297,5202,3402,1800,0.6927975373963028,0.823594870159545,10,4,Compact MLP,clean,16,central,fixed_0.5,42,4.638991583000006
0.7255255255255255,0.9847826086956522,0.8355043227665706,0.925725860904794,0.5295283738954291,5161,3680,1481,0.6406507794381,0.8311034065679936,11,5,Logistic Regression,clean,64,central,fixed_0.5,42,3.159676332999993
0.7688223938223938,0.8657608695652174,0.8144171779141104,0.6468602295746118,0.6094503199953027,5161,3680,1481,0.6756843936235799,0.8144113761273368,11,5,Random Forest,clean,64,central,fixed_0.5,42,14.95623220799996
0.7740904621435595,0.8557065217391304,0.8128549303045948,0.6205266711681297,0.6175899252855004,5161,3680,1481,0.6917841572967736,0.8527647930420549,11,5,XGBoost,clean,64,central,fixed_0.5,42,1.4560202500000514
0.7391498881431767,0.8978260869565218,0.8107975460122699,0.787305874409183,0.5552601062736694,5161,3680,1481,0.6546342439010069,0.8353253165072866,11,5,Compact MLP,clean,64,central,fixed_0.5,42,2.8784584160000577
0.7241447891805887,0.9894021739130435,0.8362425355994488,0.9365293720459149,0.5264364009335643,5161,3680,1481,0.6189217405983032,0.8000389334486439,11,5,Logistic Regression,clean,32,central,fixed_0.5,42,0.8329450829999132
0.7581113801452785,0.8508152173913044,0.8017925736235595,0.6745442268737339,0.5881354952587852,5161,3680,1481,0.6661230660834336,0.8150099441287799,11,5,Random Forest,clean,32,central,fixed_0.5,42,16.10353158299995
0.7643862682143739,0.8410326086956522,0.8008798033380774,0.6441593517893315,0.5984366284531604,5161,3680,1481,0.6844341734433257,0.8509066146573997,11,5,XGBoost,clean,32,central,fixed_0.5,42,0.8938003749999552
0.7379310344827587,0.9304347826086956,0.823076923076923,0.8210668467251857,0.554683967941755,5161,3680,1481,0.6773586809734903,0.8485605474112461,11,5,Compact MLP,clean,32,central,fixed_0.5,42,6.004140624999991
0.7135912891308575,0.9972826086956522,0.8319165816615663,0.9945982444294396,0.5013421821331063,5161,3680,1481,0.6567468734403898,0.8198436738375057,11,5,Logistic Regression,clean,16,central,fixed_0.5,42,0.16513437499997963
0.7737444057682745,0.8456521739130435,0.8081017917424046,0.6144496961512491,0.6156012388808971,5161,3680,1481,0.6932177142353873,0.846111280385656,11,5,Random Forest,clean,16,central,fixed_0.5,42,7.530029708000029
0.7664828578278591,0.86875,0.8144185454082282,0.6576637407157326,0.6055431296421336,5161,3680,1481,0.6918444316413703,0.8529916155962857,11,5,XGBoost,clean,16,central,fixed_0.5,42,12.181395457999997
0.7456235141560407,0.9375,0.8306247742867461,0.7947332883187036,0.5713833558406483,5161,3680,1481,0.6510570487038723,0.8381949312117867,11,5,Compact MLP,clean,16,central,fixed_0.5,42,3.5560256659999823
0.738692474817302,0.9941520467836257,0.8475920679886686,0.9778270509977827,0.5081624978929214,5115,3762,1353,0.6808195543170453,0.8661594913246844,12,14,Logistic Regression,clean,64,central,fixed_0.5,42,2.6892289159999336
0.7603105288694808,0.8330675172780436,0.7950279046169457,0.7302291204730229,0.5514191984025103,5115,3762,1353,0.6485460863743043,0.8418715433708261,12,14,Random Forest,clean,64,central,fixed_0.5,42,24.87808491699991
0.7734375,0.8421052631578947,0.8063120386866888,0.6858832224685883,0.5781110203446531,5115,3762,1353,0.687929397055316,0.8731158095545543,12,14,XGBoost,clean,64,central,fixed_0.5,42,1.5427274580000585
0.7525306913633427,0.9287612971823498,0.8314098750743605,0.8492239467849224,0.5397686751987137,5115,3762,1353,0.6661957419922176,0.8553101817924262,12,14,Compact MLP,clean,64,central,fixed_0.5,42,2.768169124999986
0.7372464053574946,0.9949494949494949,0.8469283855639779,0.9859571322985957,0.5044961813254496,5115,3762,1353,0.6281253032916003,0.811531564332057,12,14,Logistic Regression,clean,32,central,fixed_0.5,42,0.34279083399997035
0.7598434825140621,0.8258904837852207,0.7914915297414342,0.7257945306725795,0.5500479765563207,5115,3762,1353,0.6411651230474897,0.8370731736287215,12,14,Random Forest,clean,32,central,fixed_0.5,42,9.69126074999997
0.7696245733788396,0.8391812865497076,0.8028992878942014,0.6984478935698448,0.5703666964899314,5115,3762,1353,0.6833674002246765,0.8732132336141941,12,14,XGBoost,clean,32,central,fixed_0.5,42,0.9514006249999056
0.7437046521553564,0.9263689526847422,0.8250473484848485,0.8876570583887657,0.5193559471479883,5115,3762,1353,0.6684880862147755,0.8615000521909735,12,14,Compact MLP,clean,32,central,fixed_0.5,42,4.556096207999985
0.7363975643292084,0.9965443912812334,0.8469445385744945,0.991869918699187,0.5023372362910232,5115,3762,1353,0.6204486613519172,0.804066497659079,12,14,Logistic Regression,clean,16,central,fixed_0.5,42,0.2314257909999924
0.7775919732441472,0.8652312599681021,0.8190739808756919,0.6881005173688101,0.588565371299646,5115,3762,1353,0.7193203478359272,0.8861451109689898,12,14,Random Forest,clean,16,central,fixed_0.5,42,11.474592583000003
0.7825333993072736,0.8407761828814461,0.8106099436186571,0.6496674057649667,0.5955543885582397,5115,3762,1353,0.7008773698002313,0.8815311069282583,12,14,XGBoost,clean,16,central,fixed_0.5,42,2.416086334000056
0.7574375678610207,0.9271664008506114,0.8337516433608223,0.8255728011825573,0.5507967998340271,5115,3762,1353,0.7125740620897583,0.8857002616906269,12,14,Compact MLP,clean,16,central,fixed_0.5,42,4.490302000000042
0.6989333869993962,0.9852482269503546,0.8177537085001177,0.9689119170984456,0.5081681549259545,5069,3525,1544,0.7286477051409253,0.863235675952065,13,2,Logistic Regression,clean,64,central,fixed_0.5,42,2.7178427080000347
0.7433259857947587,0.8609929078014185,0.7978443743427971,0.6787564766839378,0.5911182155587403,5069,3525,1544,0.6651841950538346,0.811830831058453,13,2,Random Forest,clean,64,central,fixed_0.5,42,23.222883791000072
0.7406859116703677,0.8516312056737588,0.7922934811295856,0.680699481865285,0.585465861904237,5069,3525,1544,0.6888242751626061,0.8523501468598192,13,2,XGBoost,clean,64,central,fixed_0.5,42,1.432251707999967
0.7279982265573044,0.9316312056737589,0.8173220507715281,0.7946891191709845,0.5684710432513872,5069,3525,1544,0.7112275383088965,0.8545096900361544,13,2,Compact MLP,clean,64,central,fixed_0.5,42,3.017769332999933
0.6993398679735947,0.99177304964539,0.8202721726888784,0.9734455958549223,0.5091637268952339,5069,3525,1544,0.638625840590894,0.7782374345373798,13,2,Logistic Regression,clean,32,central,fixed_0.5,42,0.5329541249999465
0.7420713577799801,0.849645390070922,0.792223250892739,0.6742227979274611,0.5877112960717304,5069,3525,1544,0.6604794583471134,0.8065274840639133,13,2,Random Forest,clean,32,central,fixed_0.5,42,11.360055624999973
0.7458426408538099,0.8524822695035461,0.7956049774953667,0.6632124352331606,0.5946349171351928,5069,3525,1544,0.6743139308418771,0.8415896507615386,13,2,XGBoost,clean,32,central,fixed_0.5,42,10.919675166000047
0.7265728112626485,0.9370212765957446,0.8184859373064056,0.8050518134715026,0.565984731562121,5069,3525,1544,0.6897547128210781,0.8243465770740337,13,2,Compact MLP,clean,32,central,fixed_0.5,42,2.799414959000046
0.7002789956157832,0.9968794326241135,0.8226618283975184,0.9740932642487047,0.5113930841877045,5069,3525,1544,0.6386276779480395,0.7767986888167135,13,2,Logistic Regression,clean,16,central,fixed_0.5,42,0.15439391699999305
0.7528507684680218,0.8615602836879432,0.8035454425188517,0.6457253886010362,0.6079174475434534,5069,3525,1544,0.7167030463381472,0.8522763787867108,13,2,Random Forest,clean,16,central,fixed_0.5,42,6.406714416999989
0.7528170702469432,0.8907801418439716,0.816008316008316,0.6677461139896373,0.6115170139271672,5069,3525,1544,0.7016750266416787,0.8551161485021561,13,2,XGBoost,clean,16,central,fixed_0.5,42,0.6923219170000721
0.7375902033675924,0.9568794326241135,0.8330451963447765,0.7772020725388601,0.5898386800426266,5069,3525,1544,0.7046279351780399,0.8367356056082429,13,2,Compact MLP,clean,16,central,fixed_0.5,42,3.741785875000005
0.7047812817904374,0.9925501432664756,0.824271267102915,0.982396750169262,0.5050766965486068,4967,3490,1477,0.6428229994587495,0.8213586812379161,14,6,Logistic Regression,clean,64,central,fixed_0.5,42,2.708992749999993
0.7435765673175745,0.8292263610315186,0.7840693578975887,0.6756939742721734,0.5767661933796726,4967,3490,1477,0.6504708297039807,0.8194354626959727,14,6,Random Forest,clean,64,central,fixed_0.5,42,15.291526167000029
0.7421796165489405,0.8429799426934097,0.7893748323048028,0.6919431279620853,0.5755184073656622,4967,3490,1477,0.6674144911566658,0.8436842678586786,14,6,XGBoost,clean,64,central,fixed_0.5,42,1.4167415000000574
0.7266187050359713,0.8681948424068768,0.7911227154046997,0.7718348002708192,0.5481800210680288,4967,3490,1477,0.6423479018299697,0.8319326187746725,14,6,Compact MLP,clean,64,central,fixed_0.5,42,5.075908374999926
0.7027191558441559,0.9922636103151863,0.8227607507721549,0.991875423155044,0.5001940935800712,4967,3490,1477,0.6055562560987675,0.7672447003628285,14,6,Logistic Regression,clean,32,central,fixed_0.5,42,0.414435874999981
0.7403200826019618,0.8217765042979943,0.7789244975556763,0.6811103588354773,0.5703330727312586,4967,3490,1477,0.6455553443148332,0.8169332412071424,14,6,Random Forest,clean,32,central,fixed_0.5,42,10.234013207999965
0.7377296753083312,0.8398280802292264,0.7854750100495779,0.7054840893703453,0.5671719954294405,4967,3490,1477,0.6521870204646993,0.8345554356553841,14,6,XGBoost,clean,32,central,fixed_0.5,42,1.0159945830000652
0.7212894560107455,0.9232091690544413,0.8098529596581626,0.8429248476641842,0.5401421606951285,4967,3490,1477,0.6558316342466046,0.8273205251321514,14,6,Compact MLP,clean,32,central,fixed_0.5,42,2.653117290999944
0.7026480695370931,0.9959885386819485,0.8239895697522817,0.995937711577522,0.5000254135522132,4967,3490,1477,0.6035699250979197,0.7664053143283021,14,6,Logistic Regression,clean,16,central,fixed_0.5,42,0.16568566599994483
0.7537726358148893,0.8587392550143267,0.8028395392445754,0.6628300609343263,0.5979545970400002,4967,3490,1477,0.7055177477772843,0.8613921419947523,14,6,Random Forest,clean,16,central,fixed_0.5,42,6.4946471669999255
0.7471937530502685,0.8773638968481375,0.8070637849235636,0.7014218009478673,0.5879710479501351,4967,3490,1477,0.7014527434026612,0.864257188682523,14,6,XGBoost,clean,16,central,fixed_0.5,42,0.6125452090000181
0.723200356585692,0.9297994269340975,0.813589068572145,0.8408937034529451,0.5444528617405762,4967,3490,1477,0.6788147972832719,0.8500180192123544,14,6,Compact MLP,clean,16,central,fixed_0.5,42,2.268470750000006
0.777868517762352,0.9855147439213657,0.8694659972615244,0.9890909090909091,0.4982119174152283,4966,3866,1100,0.714257160325448,0.9054032225103242,15,1,Logistic Regression,clean,64,central,fixed_0.5,42,2.514457208000067
0.8193564732708386,0.8365235385411278,0.8278510175348778,0.6481818181818182,0.5941708601796548,4966,3866,1100,0.6911194328175704,0.8873405338743976,15,1,Random Forest,clean,64,central,fixed_0.5,42,15.503375667
0.8200204813108039,0.8285049146404553,0.8242408646423057,0.639090909090909,0.5947070027747731,4966,3866,1100,0.716091802661901,0.90913349997943,15,1,XGBoost,clean,64,central,fixed_0.5,42,1.504188499999941
0.8058548009367682,0.8900672529746508,0.8458702064896755,0.7536363636363637,0.5682154446691436,4966,3866,1100,0.6910612331279687,0.8978107640804872,15,1,Compact MLP,clean,64,central,fixed_0.5,42,4.3331977919999645
0.7782085288716588,0.9865494050698397,0.8700809855138588,0.9881818181818182,0.49918379344401076,4966,3866,1100,0.6244107134458919,0.8475655731184096,15,1,Logistic Regression,clean,32,central,fixed_0.5,42,0.3777521250000291
0.8163992869875223,0.8292809105018106,0.82278968304889,0.6554545454545454,0.5869131825236326,4966,3866,1100,0.6953047547382777,0.8917900950956763,15,1,Random Forest,clean,32,central,fixed_0.5,42,9.068762916999958
0.8150113722517058,0.8341955509570615,0.8244918829093698,0.6654545454545454,0.584370502751258,4966,3866,1100,0.7168502798288106,0.9106663898013301,15,1,XGBoost,clean,32,central,fixed_0.5,42,0.975892832999989
0.8075181159420289,0.9224004138644594,0.8611446510504709,0.7727272727272727,0.5748365705685933,4966,3866,1100,0.7231980435498283,0.9107465588427067,15,1,Compact MLP,clean,32,central,fixed_0.5,42,4.296992374999945
0.7780044888798204,0.9862907397827212,0.8698528573058059,0.9890909090909091,0.49859991534590603,4966,3866,1100,0.6354484315477591,0.8492971929011285,15,1,Logistic Regression,clean,16,central,fixed_0.5,42,0.13956183299990244
0.8245139059808023,0.8665287118468702,0.8449993694034557,0.6481818181818182,0.609173446832526,4966,3866,1100,0.729880896392795,0.9094709517113625,15,1,Random Forest,clean,16,central,fixed_0.5,42,7.046797208000044
0.8171669560903002,0.8520434557682359,0.8342408509560593,0.67,0.591021727884118,4966,3866,1100,0.717759488313032,0.9097090802524638,15,1,XGBoost,clean,16,central,fixed_0.5,42,0.6495412500000839
0.8048668503213958,0.9068804966373513,0.8528338603746047,0.7727272727272727,0.5670766119550392,4966,3866,1100,0.7132159149696657,0.9071373125731724,15,1,Compact MLP,clean,16,central,fixed_0.5,42,5.986819875000037
